simSeconds                                   0.003214                       # Number of seconds simulated (Second)
system.cpu.fetch.nisnDist::1                   359864      5.70%     67.85% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                   314881      4.99%     72.84% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                   426935      6.76%     79.60% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                   322133      5.10%     84.70% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                   157212      2.49%     87.19% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                    66545      1.05%     88.24% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                    26212      0.42%     88.65% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                   716475     11.35%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total              6315334                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts              10659150                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.658076                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches            1859431                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.289242                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles      1078479                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst         983158                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total            983158                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst        983158                       # number of overall hits (Count)
system.cpu.icache.overallHits::total           983158                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         6045                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            6045                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         6045                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           6045                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    203149492                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    203149492                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    203149492                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    203149492                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst       989203                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total        989203                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst       989203                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total       989203                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.006111                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.006111                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.006111                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.006111                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 33606.202151                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 33606.202151                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 33606.202151                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 33606.202151                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs         3149                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           62                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      50.790323                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks         4633                       # number of writebacks (Count)
system.cpu.icache.writebacks::total              4633                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst         1156                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total          1156                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst         1156                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total         1156                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         4889                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         4889                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         4889                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         4889                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    155772495                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    155772495                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    155772495                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    155772495                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.004942                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.004942                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.004942                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.004942                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 31861.831663                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 31861.831663                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 31861.831663                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 31861.831663                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                   4633                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst       983158                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total          983158                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         6045                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          6045                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst    203149492                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total    203149492                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst       989203                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total       989203                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.006111                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.006111                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 33606.202151                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 33606.202151                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst         1156                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total         1156                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst         4889                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total         4889                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst    155772495                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total    155772495                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.004942                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.004942                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 31861.831663                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 31861.831663                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED   3214309000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           255.167905                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs                35409                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               4633                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs               7.642780                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               87500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   255.167905                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.996750                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.996750                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          256                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::3          256                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses            3961701                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses           3961701                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   3214309000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                     10998                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                      51275                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                     2413                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts               10452148                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                16719                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                   281090                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                  809186                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                   615                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                         6                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                     2410                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents            353                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect           3864                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect         6613                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts                10477                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 10394782                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                10378653                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                   6046531                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                   8754342                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        1.614444                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.690689                       # Average fanout of values written-back ((Count/Count))
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED   3214309000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   3214309000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                       17428                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                   32657                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                  154                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                 353                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                  37642                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                   13                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                 117528                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples             248433                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean             48.209662                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            85.424380                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9                 154181     62.06%     62.06% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                 5013      2.02%     64.08% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                 9078      3.65%     67.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                 4108      1.65%     69.39% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                 3224      1.30%     70.68% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                 4070      1.64%     72.32% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                 5553      2.24%     74.56% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                 5022      2.02%     76.58% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                 5331      2.15%     78.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                 6877      2.77%     81.49% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109               7350      2.96%     84.45% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119               6011      2.42%     86.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129               6419      2.58%     89.46% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               3553      1.43%     90.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149               2534      1.02%     91.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159               1838      0.74%     92.65% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169               1028      0.41%     93.06% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                773      0.31%     93.37% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                527      0.21%     93.58% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                473      0.19%     93.77% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                374      0.15%     93.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                366      0.15%     94.07% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                353      0.14%     94.21% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                411      0.17%     94.38% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                559      0.23%     94.60% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                666      0.27%     94.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                696      0.28%     95.15% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                945      0.38%     95.53% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                871      0.35%     95.88% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299               1417      0.57%     96.45% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows             8812      3.55%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value             1107                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total               248433                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.readHits                         0                       # read hits (Count)
system.cpu.mmu.dtb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.dtb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.dtb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.dtb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.dtb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   3214309000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.itb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   3214309000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON   3214309000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                  10998                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  1060491                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                   53577                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          11285                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                   2240378                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               2938605                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts               10522552                       # Number of instructions processed by rename (Count)
system.cpu.rename.IQFullEvents                     86                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.SQFullEvents                   7306                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents         2919638                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands             8009346                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                    14865276                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 14252030                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                     16992                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps               7285415                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                   406027                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     275                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 277                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                    365114                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                         16016540                       # The number of ROB reads (Count)
system.cpu.rob.writes                        20957239                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 10000003                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   10000179                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    58                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                   3469                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                 109526                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                    112995                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                  3469                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                109526                       # number of overall hits (Count)
system.l2.overallHits::total                   112995                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 1420                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                83402                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                   84822                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                1420                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data               83402                       # number of overall misses (Count)
system.l2.overallMisses::total                  84822                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       111443000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data      8062215000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total         8173658000                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      111443000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data     8062215000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total        8173658000                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst               4889                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data             192928                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                197817                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              4889                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data            192928                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total               197817                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.290448                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.432296                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.428790                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.290448                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.432296                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.428790                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 78480.985915                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 96666.926453                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    96362.476716                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 78480.985915                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 96666.926453                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   96362.476716                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks                79129                       # number of writebacks (Count)
system.l2.writebacks::total                     79129                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst             1420                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data            83402                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total               84822                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            1420                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data           83402                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total              84822                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst     97243000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data   7228225000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total     7325468000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst     97243000                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data   7228225000                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total    7325468000                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.290448                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.432296                       # mshr miss ratio for demand accesses (Ratio)
